start_time_ms, observed_ms, relative_trial_time_ms,x,y,z,rot_x,rot_y,rot_z,hmd_x,hmd_y,hmd_z,wheel_angle_degrees
1862245,1931656,69411.13000000,-0.1623,1.1262,0.1188,85.8322,115.1109,123.5150,0.2898,1.2469,-0.2729,181.6421
1862245,1931667,69422.25000000,-0.1635,1.1273,0.1202,84.0582,107.4371,115.7689,0.2900,1.2470,-0.2728,183.5122
1862245,1931678,69433.38000000,-0.1677,1.1301,0.1182,82.1862,101.8530,110.1937,0.2901,1.2470,-0.2728,185.4076
1862245,1931689,69444.50000000,-0.1684,1.1293,0.1172,80.5102,96.3699,105.0147,0.2903,1.2469,-0.2728,187.4116
1862245,1931700,69455.63000000,-0.1695,1.1308,0.1195,78.5822,95.4941,104.1179,0.2905,1.2469,-0.2727,189.2714
1862245,1931711,69466.63000000,-0.1776,1.1362,0.1190,74.5878,93.0500,101.6995,0.2908,1.2470,-0.2727,193.1985
1862245,1931722,69477.75000000,-0.1795,1.1375,0.1199,72.6578,92.7448,101.3485,0.2909,1.2470,-0.2726,195.2666
1862245,1931733,69488.88000000,-0.1811,1.1384,0.1198,70.7517,92.1489,100.7861,0.2912,1.2471,-0.2726,197.1980
1862245,1931745,69500.00000000,-0.1834,1.1392,0.1198,68.8336,91.7431,100.4537,0.2913,1.2472,-0.2726,199.1267
1862245,1931756,69511.13000000,-0.1856,1.1399,0.1197,66.9507,91.3286,100.1640,0.2915,1.2472,-0.2726,201.0598
1862245,1931767,69522.25000000,-0.1863,1.1402,0.1199,65.1448,90.8971,99.8962,0.2916,1.2472,-0.2725,202.9619
1862245,1931778,69533.38000000,-0.1882,1.1403,0.1197,63.2585,90.5911,99.6365,0.2918,1.2472,-0.2725,204.7923
1862245,1931789,69544.50000000,-0.1903,1.1405,0.1193,61.3640,90.3493,99.4383,0.2920,1.2472,-0.2725,206.6976
1862245,1931800,69555.50000000,-0.1919,1.1405,0.1195,59.4487,90.0455,99.1502,0.2921,1.2472,-0.2725,208.6086
1862245,1931811,69566.63000000,-0.1938,1.1401,0.1191,57.5119,89.8111,98.9517,0.2923,1.2471,-0.2724,210.5475
1862245,1931822,69577.75000000,-0.1938,1.1401,0.1191,57.5119,89.8111,98.9517,0.2923,1.2471,-0.2724,210.5475
1862245,1931833,69588.88000000,-0.1989,1.1398,0.1187,53.5778,89.5130,98.7247,0.2926,1.2471,-0.2725,214.4590
1862245,1931845,69600.00000000,-0.2012,1.1393,0.1190,51.6860,89.4906,98.7349,0.2927,1.2472,-0.2724,216.4676
1862245,1931856,69611.13000000,-0.2034,1.1390,0.1186,49.8215,89.3174,98.6583,0.2928,1.2473,-0.2724,218.3637
1862245,1931867,69622.25000000,-0.2044,1.1386,0.1181,48.0212,89.1001,98.5476,0.2930,1.2473,-0.2724,220.2477
1862245,1931878,69633.25000000,-0.2066,1.1381,0.1188,46.1357,89.2263,98.6195,0.2931,1.2473,-0.2723,222.0729
1862245,1931889,69644.38000000,-0.2086,1.1376,0.1186,44.3160,89.1089,98.6024,0.2932,1.2473,-0.2723,223.9484
1862245,1931900,69655.50000000,-0.2105,1.1369,0.1186,42.5191,89.0002,98.5595,0.2934,1.2473,-0.2723,225.7841
1862245,1931911,69666.63000000,-0.2124,1.1364,0.1186,40.7622,88.8778,98.5410,0.2935,1.2474,-0.2723,227.5964
1862245,1931922,69677.75000000,-0.2143,1.1357,0.1183,38.9786,88.7633,98.5534,0.2936,1.2474,-0.2723,229.3712
1862245,1931933,69688.88000000,-0.2161,1.1349,0.1182,37.1839,88.7242,98.4731,0.2938,1.2475,-0.2723,231.1729
1862245,1931945,69700.00000000,-0.2182,1.1346,0.1181,35.1673,88.6201,98.3846,0.2939,1.2476,-0.2723,232.9747
1862245,1931956,69711.13000000,-0.2202,1.1337,0.1177,33.2522,88.5353,98.3504,0.2939,1.2476,-0.2722,235.0072
1862245,1931967,69722.13000000,-0.2219,1.1324,0.1181,31.4593,88.5177,98.3313,0.2939,1.2477,-0.2722,236.9366
1862245,1931978,69733.25000000,-0.2219,1.1324,0.1181,31.4593,88.5177,98.3313,0.2939,1.2477,-0.2722,236.9366
1862245,1931989,69744.38000000,-0.2260,1.1310,0.1175,27.5476,88.3800,98.2446,0.2940,1.2476,-0.2721,240.6730
1862245,1932000,69755.50000000,-0.2260,1.1310,0.1175,27.5476,88.3800,98.2446,0.2940,1.2476,-0.2721,240.6730
1862245,1932011,69766.63000000,-0.2299,1.1289,0.1175,23.6636,88.2714,98.2394,0.2941,1.2476,-0.2720,244.5810
1862245,1932022,69777.75000000,-0.2317,1.1275,0.1172,21.6294,88.2030,98.1984,0.2941,1.2477,-0.2720,246.5756
1862245,1932033,69788.88000000,-0.2317,1.1275,0.1172,21.6294,88.2030,98.1984,0.2941,1.2477,-0.2720,246.5756
1862245,1932044,69799.88000000,-0.2354,1.1248,0.1171,17.4625,88.0323,98.1197,0.2940,1.2477,-0.2720,250.6818
1862245,1932056,69811.00000000,-0.2372,1.1231,0.1170,15.3776,87.9503,98.1670,0.2940,1.2476,-0.2720,252.8154
1862245,1932067,69822.25000000,-0.2388,1.1215,0.1168,13.2406,87.8504,98.0883,0.2940,1.2476,-0.2720,254.9157
1862245,1932078,69833.38000000,-0.2407,1.1203,0.1167,11.1435,87.8100,98.1429,0.2940,1.2476,-0.2719,257.0661
1862245,1932089,69844.50000000,-0.2423,1.1185,0.1163,8.9973,87.7150,98.0810,0.2940,1.2476,-0.2720,259.1722
1862245,1932100,69855.63000000,-0.2423,1.1185,0.1163,8.9973,87.7150,98.0810,0.2940,1.2476,-0.2720,259.1722
1862245,1932111,69866.75000000,-0.2452,1.1150,0.1162,4.8598,87.5984,98.0537,0.2941,1.2476,-0.2719,263.3652
1862245,1932122,69877.88000000,-0.2452,1.1150,0.1162,4.8598,87.5984,98.0537,0.2941,1.2476,-0.2719,263.3652
1862245,1932133,69888.88000000,-0.2464,1.1131,0.1161,2.8269,87.5142,98.1001,0.2941,1.2476,-0.2719,265.4831
1862245,1932145,69900.00000000,-0.2479,1.1112,0.1156,0.7296,87.4884,98.0804,0.2941,1.2477,-0.2720,267.5291
1862245,1932156,69911.13000000,-0.2491,1.1096,0.1155,358.5717,87.3814,98.1030,0.2941,1.2477,-0.2721,269.6276
1862245,1932167,69922.25000000,-0.2502,1.1074,0.1155,356.4607,87.3164,98.1568,0.2941,1.2477,-0.2722,271.7993
1862245,1932178,69933.38000000,-0.2522,1.1051,0.1153,354.2679,87.2504,98.1288,0.2939,1.2476,-0.2722,273.9190
1862245,1932189,69944.50000000,-0.2535,1.1029,0.1148,352.0108,87.2518,98.2260,0.2938,1.2477,-0.2722,276.1159
1862245,1932200,69955.63000000,-0.2546,1.1008,0.1148,349.8173,87.0465,98.2992,0.2938,1.2477,-0.2722,278.3731
1862245,1932211,69966.63000000,-0.2553,1.0984,0.1144,347.4759,87.0987,98.1328,0.2938,1.2477,-0.2722,280.5928
1862245,1932222,69977.75000000,-0.2563,1.0960,0.1142,345.1220,86.9362,98.2864,0.2938,1.2477,-0.2722,282.9126
1862245,1932233,69988.88000000,-0.2568,1.0934,0.1142,342.8990,86.7967,98.2234,0.2938,1.2477,-0.2722,285.2880
1862245,1932245,70000.00000000,-0.2577,1.0910,0.1142,340.4687,86.7947,98.3734,0.2937,1.2477,-0.2722,287.5171
1862245,1932256,70011.13000000,-0.2583,1.0885,0.1144,338.0908,86.6463,98.4824,0.2938,1.2477,-0.2722,289.9464
1862245,1932267,70022.25000000,-0.2589,1.0860,0.1141,335.8872,86.5408,98.4714,0.2938,1.2477,-0.2722,292.3377
1862245,1932278,70033.38000000,-0.2593,1.0835,0.1141,333.3903,86.4777,98.4654,0.2939,1.2476,-0.2721,294.5424
1862245,1932289,70044.50000000,-0.2597,1.0810,0.1140,331.1894,86.3643,98.5236,0.2939,1.2476,-0.2721,297.0332
1862245,1932300,70055.50000000,-0.2597,1.0810,0.1140,331.1894,86.3643,98.5236,0.2939,1.2476,-0.2721,297.0332
1862245,1932311,70066.63000000,-0.2591,1.0764,0.1133,326.8133,86.1052,98.6632,0.2939,1.2476,-0.2721,299.2373
1862245,1932322,70077.75000000,-0.2588,1.0718,0.1133,322.4199,85.7817,98.8322,0.2939,1.2476,-0.2721,305.8424
1862245,1932333,70088.88000000,-0.2588,1.0718,0.1133,322.4199,85.7817,98.8322,0.2939,1.2476,-0.2721,305.8424
1862245,1932345,70100.00000000,-0.2587,1.0694,0.1132,320.2768,85.6063,99.0116,0.2937,1.2476,-0.2721,308.0215
1862245,1932356,70111.13000000,-0.2585,1.0671,0.1133,318.0124,85.4734,98.9330,0.2937,1.2476,-0.2721,310.1729
1862245,1932367,70122.25000000,-0.2580,1.0649,0.1132,315.9370,85.2323,99.2312,0.2936,1.2476,-0.2722,312.4240
1862245,1932378,70133.25000000,-0.2573,1.0627,0.1133,313.7579,85.0568,99.2516,0.2935,1.2475,-0.2722,314.5165
1862245,1932389,70144.38000000,-0.2567,1.0605,0.1133,311.5808,84.8219,99.4027,0.2935,1.2475,-0.2723,316.6881
1862245,1932400,70155.50000000,-0.2560,1.0583,0.1131,309.5571,84.5981,99.5830,0.2935,1.2475,-0.2723,318.8675
1862245,1932411,70166.63000000,-0.2553,1.0561,0.1134,307.4591,84.4338,99.6605,0.2937,1.2475,-0.2724,320.8936
1862245,1932422,70177.75000000,-0.2545,1.0540,0.1134,305.4989,84.2007,99.8698,0.2937,1.2475,-0.2724,322.9814
1862245,1932433,70188.88000000,-0.2538,1.0519,0.1129,303.4867,83.9682,99.9775,0.2937,1.2476,-0.2725,324.9425
1862245,1932445,70200.00000000,-0.2529,1.0497,0.1131,301.4733,83.6678,100.2418,0.2938,1.2477,-0.2726,326.9467
1862245,1932456,70211.13000000,-0.2518,1.0479,0.1133,299.5521,83.3705,100.4697,0.2938,1.2477,-0.2727,328.9617
1862245,1932467,70222.13000000,-0.2511,1.0459,0.1127,297.6700,83.0444,100.7726,0.2939,1.2477,-0.2728,330.8806
1862245,1932478,70233.25000000,-0.2499,1.0438,0.1130,295.8698,82.8463,100.8756,0.2939,1.2478,-0.2730,332.7633
1862245,1932489,70244.38000000,-0.2489,1.0421,0.1130,294.0803,82.4273,101.2300,0.2939,1.2479,-0.2730,334.5469
1862245,1932500,70255.50000000,-0.2478,1.0402,0.1125,292.1780,81.8866,101.7082,0.2939,1.2480,-0.2731,336.3383
1862245,1932511,70266.63000000,-0.2462,1.0382,0.1126,289.9024,81.4473,102.0743,0.2938,1.2479,-0.2732,338.2462
1862245,1932522,70277.75000000,-0.2449,1.0366,0.1127,287.7860,80.8515,102.6436,0.2938,1.2479,-0.2732,340.5060
1862245,1932533,70288.88000000,-0.2437,1.0345,0.1119,285.7363,79.7285,103.7682,0.2937,1.2478,-0.2733,342.6172
1862245,1932544,70299.88000000,-0.2422,1.0326,0.1120,283.7060,78.3809,104.9788,0.2937,1.2478,-0.2734,344.6913
1862245,1932556,70311.00000000,-0.2409,1.0314,0.1122,281.7295,76.7289,106.6168,0.2938,1.2478,-0.2734,346.7405
1862245,1932567,70322.25000000,-0.2395,1.0299,0.1117,279.9108,74.8062,108.5433,0.2938,1.2478,-0.2734,348.7443
1862245,1932578,70333.38000000,-0.2376,1.0280,0.1121,278.0546,72.0885,111.1259,0.2939,1.2478,-0.2735,350.5901
1862245,1932589,70344.50000000,-0.2361,1.0272,0.1124,276.2281,67.1378,116.0720,0.2938,1.2478,-0.2735,352.4768
1862245,1932600,70355.63000000,-0.2340,1.0261,0.1126,274.4036,57.5063,125.5931,0.2938,1.2479,-0.2735,354.3983
1862245,1932611,70366.75000000,-0.2321,1.0247,0.1130,272.8002,36.6703,146.3215,0.2938,1.2479,-0.2735,356.4148
1862245,1932622,70377.88000000,-0.2301,1.0235,0.1132,272.1619,348.1224,194.8516,0.2938,1.2479,-0.2735,358.4454
1862245,1932633,70388.88000000,-0.2283,1.0220,0.1126,273.2639,307.6070,235.3017,0.2938,1.2479,-0.2735,0.5548
1862245,1932645,70400.00000000,-0.2264,1.0206,0.1128,275.0200,292.1530,250.6811,0.2937,1.2478,-0.2735,2.6863
1862245,1932656,70411.13000000,-0.2244,1.0196,0.1129,276.9416,284.3733,258.3657,0.2937,1.2478,-0.2736,4.7422
1862245,1932667,70422.25000000,-0.2227,1.0185,0.1126,278.8426,280.1494,262.4672,0.2936,1.2479,-0.2736,6.8055
1862245,1932678,70433.38000000,-0.2207,1.0175,0.1128,280.6500,277.8802,264.6905,0.2934,1.2479,-0.2737,8.7740
1862245,1932689,70444.50000000,-0.2188,1.0166,0.1128,282.5399,275.9294,266.6172,0.2933,1.2479,-0.2737,10.6135
1862245,1932700,70455.63000000,-0.2168,1.0161,0.1131,284.3215,275.0779,267.5528,0.2932,1.2479,-0.2738,12.5289
1862245,1932711,70466.63000000,-0.2147,1.0155,0.1133,286.2165,273.9312,268.4980,0.2931,1.2479,-0.2739,14.3218
1862245,1932722,70477.75000000,-0.2127,1.0148,0.1134,288.0349,272.9104,269.5205,0.2930,1.2479,-0.2740,16.2239
1862245,1932733,70488.88000000,-0.2108,1.0142,0.1135,289.8738,272.7287,269.8613,0.2929,1.2479,-0.2741,18.0491
1862245,1932745,70500.00000000,-0.2087,1.0137,0.1135,291.8654,272.3287,270.1154,0.2928,1.2479,-0.2742,19.8923
1862245,1932756,70511.13000000,-0.2065,1.0130,0.1134,293.6302,271.6579,270.7606,0.2927,1.2479,-0.2742,21.8835
1862245,1932767,70522.25000000,-0.2044,1.0127,0.1135,295.4652,271.4473,271.0185,0.2926,1.2478,-0.2744,23.6479
1862245,1932778,70533.38000000,-0.2022,1.0126,0.1135,297.2905,271.1231,271.2262,0.2925,1.2477,-0.2744,25.4835
1862245,1932789,70544.50000000,-0.2000,1.0122,0.1136,299.1010,270.4139,271.8266,0.2924,1.2476,-0.2744,27.3060
1862245,1932800,70555.50000000,-0.1983,1.0118,0.1122,300.9457,270.6583,271.6249,0.2924,1.2476,-0.2745,29.1081
1862245,1932811,70566.63000000,-0.1963,1.0111,0.1126,302.7823,270.3869,271.8310,0.2922,1.2477,-0.2746,30.9570
1862245,1932822,70577.75000000,-0.1942,1.0114,0.1124,304.7323,269.9962,272.0510,0.2921,1.2476,-0.2746,32.7896
1862245,1932833,70588.88000000,-0.1922,1.0116,0.1131,306.5459,270.0734,271.9809,0.2919,1.2476,-0.2746,34.7322
1862245,1932845,70600.00000000,-0.1903,1.0113,0.1137,308.2970,269.8670,272.1635,0.2918,1.2475,-0.2746,36.5474
1862245,1932856,70611.13000000,-0.1887,1.0122,0.1139,309.9055,270.0145,272.0375,0.2917,1.2475,-0.2745,38.2939
1862245,1932867,70622.25000000,-0.1865,1.0125,0.1139,311.5459,269.8770,272.0849,0.2917,1.2475,-0.2745,39.9058
1862245,1932878,70633.25000000,-0.1847,1.0128,0.1139,313.1479,269.7309,272.1658,0.2915,1.2475,-0.2745,41.5430
1862245,1932889,70644.38000000,-0.1830,1.0136,0.1143,314.7508,269.4281,272.3914,0.2914,1.2474,-0.2745,43.1412
1862245,1932900,70655.50000000,-0.1813,1.0142,0.1143,316.3149,269.5689,272.2094,0.2911,1.2474,-0.2745,44.7354
1862245,1932911,70666.63000000,-0.1797,1.0147,0.1144,317.9446,269.5045,272.2402,0.2910,1.2474,-0.2745,46.3037
1862245,1932922,70677.75000000,-0.1779,1.0153,0.1143,319.4347,269.5466,272.1694,0.2908,1.2474,-0.2744,47.9313
1862245,1932933,70688.88000000,-0.1765,1.0157,0.1144,320.9492,269.4081,272.1053,0.2908,1.2474,-0.2744,49.4225
1862245,1932945,70700.00000000,-0.1749,1.0164,0.1146,322.4177,269.2672,272.1833,0.2907,1.2473,-0.2744,50.9338
1862245,1932956,70711.13000000,-0.1733,1.0169,0.1148,323.8445,269.0502,272.4154,0.2906,1.2473,-0.2744,52.3978
1862245,1932967,70722.13000000,-0.1716,1.0180,0.1163,325.2865,268.9816,272.4274,0.2905,1.2472,-0.2745,53.8159
1862245,1932978,70733.25000000,-0.1699,1.0192,0.1162,326.7996,268.8544,272.4787,0.2904,1.2472,-0.2745,55.2552
1862245,1932989,70744.38000000,-0.1683,1.0196,0.1163,328.2906,268.7390,272.5392,0.2903,1.2472,-0.2745,56.7634
1862245,1933000,70755.50000000,-0.1672,1.0204,0.1167,329.8258,268.6434,272.5716,0.2903,1.2472,-0.2746,58.2493
1862245,1933011,70766.63000000,-0.1657,1.0219,0.1162,331.2118,268.5229,272.5629,0.2903,1.2472,-0.2746,59.7802
1862245,1933022,70777.75000000,-0.1647,1.0217,0.1149,332.5618,268.6023,272.5023,0.2903,1.2472,-0.2747,61.1619
1862245,1933033,70788.88000000,-0.1638,1.0225,0.1150,334.0465,268.6041,272.4916,0.2903,1.2471,-0.2748,62.5146
1862245,1933044,70799.88000000,-0.1623,1.0233,0.1152,335.5562,268.4868,272.4536,0.2902,1.2471,-0.2748,63.9986
1862245,1933056,70811.00000000,-0.1609,1.0240,0.1150,337.1102,268.5058,272.4274,0.2902,1.2471,-0.2748,65.5048
1862245,1933067,70822.25000000,-0.1595,1.0251,0.1151,338.7850,268.4625,272.4569,0.2902,1.2472,-0.2748,67.0588
1862245,1933078,70833.38000000,-0.1579,1.0260,0.1154,340.4487,268.3250,272.4675,0.2902,1.2472,-0.2749,68.7305
1862245,1933089,70844.50000000,-0.1561,1.0276,0.1166,342.1975,268.1715,272.4829,0.2902,1.2471,-0.2749,70.3885
1862245,1933100,70855.63000000,-0.1550,1.0288,0.1171,343.9159,268.1502,272.5263,0.2902,1.2471,-0.2750,72.1305
1862245,1933111,70866.75000000,-0.1535,1.0300,0.1173,345.5532,268.0414,272.4756,0.2903,1.2471,-0.2750,73.8455
1862245,1933122,70877.88000000,-0.1524,1.0313,0.1175,347.2581,267.9540,272.5150,0.2904,1.2471,-0.2751,75.4794
1862245,1933133,70888.88000000,-0.1508,1.0328,0.1178,349.0172,267.9318,272.5510,0.2905,1.2472,-0.2751,77.1783
1862245,1933145,70900.00000000,-0.1493,1.0346,0.1177,350.8194,267.8266,272.5467,0.2906,1.2472,-0.2751,78.9337
1862245,1933156,70911.13000000,-0.1483,1.0367,0.1179,352.7325,267.7188,272.4667,0.2907,1.2471,-0.2752,80.7306
1862245,1933167,70922.25000000,-0.1461,1.0386,0.1179,354.8275,267.6607,272.4626,0.2907,1.2471,-0.2753,82.6408
1862245,1933178,70933.38000000,-0.1447,1.0405,0.1182,356.9723,267.5490,272.4915,0.2907,1.2472,-0.2754,84.7317
1862245,1933189,70944.50000000,-0.1431,1.0424,0.1182,359.1156,267.4565,272.4665,0.2907,1.2473,-0.2755,86.8686
1862245,1933200,70955.63000000,-0.1418,1.0444,0.1184,1.1587,267.3358,272.4047,0.2907,1.2473,-0.2756,89.0070
1862245,1933211,70966.63000000,-0.1407,1.0463,0.1188,3.2193,267.2916,272.3697,0.2908,1.2473,-0.2757,91.0456
1862245,1933222,70977.75000000,-0.1400,1.0490,0.1192,5.2657,267.2132,272.3184,0.2908,1.2473,-0.2759,93.1038
1862245,1933233,70988.88000000,-0.1400,1.0490,0.1192,5.2657,267.2132,272.3184,0.2908,1.2473,-0.2759,93.1038
1862245,1933245,71000.00000000,-0.1376,1.0529,0.1198,9.1421,267.0007,272.2275,0.2910,1.2474,-0.2760,97.1312
1862245,1933256,71011.13000000,-0.1372,1.0534,0.1180,11.0000,267.0633,272.3201,0.2911,1.2474,-0.2761,99.0146
1862245,1933267,71022.25000000,-0.1368,1.0549,0.1181,12.5864,266.9502,272.2769,0.2911,1.2474,-0.2762,100.8691
1862245,1933278,71033.38000000,-0.1361,1.0560,0.1185,14.2468,266.8852,272.2448,0.2912,1.2474,-0.2762,102.4508
1862245,1933289,71044.50000000,-0.1358,1.0577,0.1181,15.7191,266.8614,272.1655,0.2913,1.2474,-0.2763,104.1083
1862245,1933300,71055.50000000,-0.1350,1.0591,0.1180,17.2384,266.8079,272.1173,0.2915,1.2474,-0.2763,105.5824
1862245,1933311,71066.63000000,-0.1344,1.0600,0.1185,18.5872,266.7305,272.2227,0.2916,1.2474,-0.2763,107.1005
1862245,1933322,71077.75000000,-0.1344,1.0621,0.1187,20.0452,266.6620,272.0673,0.2916,1.2474,-0.2763,108.4386
1862245,1933333,71088.88000000,-0.1340,1.0634,0.1188,21.3978,266.5908,272.0955,0.2917,1.2474,-0.2764,109.9006
1862245,1933345,71100.00000000,-0.1339,1.0654,0.1192,22.8611,266.5143,271.9924,0.2918,1.2475,-0.2765,111.2471
1862245,1933356,71111.13000000,-0.1336,1.0669,0.1191,24.3096,266.4701,272.0479,0.2919,1.2475,-0.2764,112.7114
1862245,1933367,71122.25000000,-0.1331,1.0683,0.1193,25.7398,266.3555,271.9693,0.2919,1.2475,-0.2765,114.1536
1862245,1933378,71133.25000000,-0.1331,1.0683,0.1193,25.7398,266.3555,271.9693,0.2919,1.2475,-0.2765,114.1536
1862245,1933389,71144.38000000,-0.1330,1.0705,0.1197,27.3362,266.2501,271.8806,0.2920,1.2475,-0.2765,115.5814
1862245,1933400,71155.50000000,-0.1328,1.0719,0.1195,28.8552,266.2961,271.9904,0.2921,1.2476,-0.2765,117.1767
1862245,1933411,71166.63000000,-0.1335,1.0749,0.1200,31.8910,266.0567,271.8799,0.2923,1.2476,-0.2766,120.1792
1862245,1933422,71177.75000000,-0.1337,1.0766,0.1200,33.4289,266.0356,271.9326,0.2924,1.2476,-0.2767,121.7200
1862245,1933433,71188.88000000,-0.1330,1.0783,0.1200,34.9104,265.9520,271.8689,0.2924,1.2477,-0.2768,123.2539
1862245,1933445,71200.00000000,-0.1332,1.0798,0.1202,36.2584,265.7582,271.8224,0.2924,1.2477,-0.2769,124.7347
1862245,1933456,71211.13000000,-0.1335,1.0813,0.1200,37.7837,265.7577,271.8195,0.2925,1.2478,-0.2770,126.0744
1862245,1933467,71222.13000000,-0.1331,1.0830,0.1200,39.1523,265.6465,271.7290,0.2926,1.2478,-0.2771,127.6009
1862245,1933478,71233.25000000,-0.1332,1.0845,0.1202,40.6449,265.4639,271.6506,0.2927,1.2479,-0.2772,128.9691
1862245,1933489,71244.38000000,-0.1336,1.0865,0.1204,42.2236,265.4569,271.7228,0.2928,1.2479,-0.2773,130.4566
1862245,1933500,71255.50000000,-0.1339,1.0882,0.1204,43.8345,265.3069,271.6248,0.2929,1.2479,-0.2774,132.0323
1862245,1933511,71266.63000000,-0.1343,1.0899,0.1206,45.4698,265.1406,271.5322,0.2930,1.2479,-0.2775,133.6420
1862245,1933522,71277.75000000,-0.1352,1.0917,0.1198,47.1731,265.1501,271.5605,0.2931,1.2480,-0.2776,135.2751
1862245,1933533,71288.88000000,-0.1359,1.0936,0.1197,49.0658,264.9032,271.3826,0.2932,1.2480,-0.2777,136.9804
1862245,1933544,71299.88000000,-0.1364,1.0942,0.1199,50.6772,264.6831,271.2334,0.2932,1.2481,-0.2778,138.8724
1862245,1933556,71311.00000000,-0.1364,1.0942,0.1199,50.6772,264.6831,271.2334,0.2932,1.2481,-0.2778,138.8724
1862245,1933567,71322.25000000,-0.1371,1.0956,0.1197,52.3462,264.5062,271.1743,0.2933,1.2481,-0.2778,140.4831
1862245,1933578,71333.38000000,-0.1379,1.0982,0.1196,55.4846,263.9829,270.8642,0.2934,1.2481,-0.2779,143.6977
1862245,1933589,71344.50000000,-0.1387,1.0994,0.1190,57.1961,263.8696,270.7711,0.2936,1.2481,-0.2780,145.2848
1862245,1933600,71355.63000000,-0.1393,1.1010,0.1188,58.9177,263.7383,270.6265,0.2938,1.2481,-0.2780,147.0012
1862245,1933611,71366.75000000,-0.1402,1.1027,0.1187,60.6688,263.4622,270.3213,0.2939,1.2481,-0.2780,148.7303
1862245,1933622,71377.88000000,-0.1411,1.1043,0.1188,62.4424,263.0704,269.9803,0.2941,1.2481,-0.2781,150.4908
1862245,1933633,71388.88000000,-0.1427,1.1057,0.1189,64.1676,262.7000,269.7135,0.2942,1.2482,-0.2781,152.2708
1862245,1933645,71400.00000000,-0.1440,1.1081,0.1183,66.0540,261.9895,269.1820,0.2944,1.2483,-0.2782,154.0003
1862245,1933656,71411.13000000,-0.1442,1.1108,0.1204,68.1392,261.5205,268.8288,0.2945,1.2483,-0.2783,155.8918
1862245,1933667,71422.25000000,-0.1454,1.1127,0.1204,70.2213,260.9825,268.2159,0.2946,1.2484,-0.2784,157.9860
1862245,1933678,71433.38000000,-0.1465,1.1149,0.1197,72.1376,260.2917,267.5947,0.2947,1.2484,-0.2784,160.0896
1862245,1933689,71444.50000000,-0.1475,1.1168,0.1203,74.0898,259.4464,266.8104,0.2947,1.2485,-0.2785,162.0218
1862245,1933700,71455.63000000,-0.1483,1.1184,0.1202,75.9964,258.1591,265.7320,0.2948,1.2485,-0.2785,163.9940
1862245,1933711,71466.63000000,-0.1483,1.1184,0.1202,75.9964,258.1591,265.7320,0.2948,1.2485,-0.2785,163.9940
1862245,1933722,71477.75000000,-0.1503,1.1220,0.1212,79.9223,253.6327,261.3549,0.2949,1.2485,-0.2785,167.9260
1862245,1933733,71488.88000000,-0.1541,1.1232,0.1217,82.0326,249.8123,257.5908,0.2949,1.2485,-0.2785,169.9518
1862245,1933745,71500.00000000,-0.1557,1.1241,0.1209,84.1710,243.3165,251.2056,0.2949,1.2486,-0.2785,172.1507
1862245,1933756,71511.13000000,-0.1575,1.1256,0.1212,86.0899,229.0729,236.9647,0.2950,1.2487,-0.2786,174.4316
1862245,1933767,71522.25000000,-0.1601,1.1268,0.1214,87.4313,196.2625,204.1442,0.2948,1.2487,-0.2786,176.6920
1862245,1933778,71533.38000000,-0.1601,1.1268,0.1214,87.4313,196.2625,204.1442,0.2948,1.2487,-0.2786,176.6920
1862245,1933789,71544.50000000,-0.1614,1.1276,0.1202,87.3442,148.1454,156.2167,0.2948,1.2488,-0.2785,178.9396
1862245,1933800,71555.50000000,-0.1662,1.1296,0.1209,84.0709,111.1933,119.2835,0.2949,1.2488,-0.2783,181.0815
1862245,1933811,71566.63000000,-0.1682,1.1321,0.1196,82.0995,104.8595,112.9798,0.2949,1.2488,-0.2782,185.2226
1862245,1933822,71577.75000000,-0.1673,1.1295,0.1201,80.1695,99.4814,107.8198,0.2949,1.2488,-0.2780,187.3465
1862245,1933833,71588.88000000,-0.1721,1.1295,0.1206,77.9515,97.0200,105.3925,0.2950,1.2488,-0.2778,189.4586
1862245,1933845,71600.00000000,-0.1734,1.1310,0.1180,75.9746,93.4818,102.1659,0.2951,1.2487,-0.2776,191.7417
1862245,1933856,71611.13000000,-0.1750,1.1320,0.1194,73.7741,92.8027,101.4562,0.2951,1.2487,-0.2774,193.8702
1862245,1933867,71622.25000000,-0.1750,1.1320,0.1194,73.7741,92.8027,101.4562,0.2951,1.2487,-0.2774,193.8702
1862245,1933878,71633.25000000,-0.1795,1.1319,0.1197,71.5392,92.1033,100.7494,0.2952,1.2487,-0.2772,196.0868
1862245,1933889,71644.38000000,-0.1828,1.1375,0.1187,69.2091,91.4854,100.1841,0.2952,1.2487,-0.2770,198.3467
1862245,1933900,71655.50000000,-0.1869,1.1392,0.1191,64.6791,90.6250,99.5322,0.2952,1.2487,-0.2765,203.0008
1862245,1933911,71666.63000000,-0.1896,1.1403,0.1189,62.4181,90.2836,99.3031,0.2953,1.2486,-0.2763,205.2775
1862245,1933922,71677.75000000,-0.1919,1.1410,0.1193,60.2020,89.9308,99.1478,0.2953,1.2486,-0.2761,207.5607
1862245,1933933,71688.88000000,-0.1919,1.1410,0.1193,60.2020,89.9308,99.1478,0.2953,1.2486,-0.2761,207.5607
1862245,1933945,71700.00000000,-0.1961,1.1405,0.1191,55.5761,89.4728,98.7099,0.2954,1.2486,-0.2758,212.0827
